,Unnamed: 0,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
111,111,"WATCH: Presidential Bet Manny Pacquiao now onstage.He is joined by his wife Jinkee, Mother Dionisia, promdi chair Mimo Osmeña, and Senate Betz Barbo.#Phvote #wedecide |via @reyaika

https://t.co/RUJBQJPQH5",0.0,0.0,1.0,0.0,Neutral,watch  presidenti bet manni pacquiao onstage h join wife jinkee  mother dionisia  promdi chair mimo osmea  senat betz barbo   via    
112,112,@Senleiladelima @mannypacquiao don't worry Madam Leila is just a few days away and you're free!I'm just finishing the term of Satan sitting in Malacañang because you need to replace your camps especially Aguirre!I will deliver them myself!Remember Madam Senator!,0.088,0.0,0.912,0.5535,Positive,worri madam leila day away free i m finish term satan sit malacaang need replac camp especi aguirre i deliv myself rememb madam senator 
113,113,"Richard: Make the right choice.Let's go to the cleanest person, Manny Pacquiao.",0.0,0.0,1.0,0.0,Neutral,richard  make right choice let  go cleanest person  manni pacquiao 
114,114,"Watch I COMIDENTIAL CANDIDATE Manny Pacquiao arrives in the North Reclamation Area, Cebu City for the main program of the De Avance meeting tonight.

Pacquiao includes Mommy Dionisia, Jinkee Pacquiao and senatorial Betz Barbo.I via hajji kaamino https://t.co/f070egrkft",0.0,0.0,1.0,0.0,Neutral,watch comidenti candid manni pacquiao arriv north reclam area  cebu citi main program de avanc meet tonight pacquiao includ mommi dionisia  jinke pacquiao senatori betz barbo i via hajji kaamino
115,115,"Look |Cebu Vote: Scenes from the campaign rally of presidential candidate Manny Pacquiao in Cebu City Friday.Police estimate the crowd at 3,500 as of 7 p.m.|Via Romeo Marantal and Aldo Banaynal #TheFreeMan #Cebuvote https://t.co/P2BXMXDMNJ",0.0,0.0,1.0,0.0,Neutral,look  cebu vote  scene campaign ralli presidenti candid manni pacquiao cebu citi friday polic estim crowd p m  via romeo marant aldo banayn
116,116,"@Dygalvezinq Watch: Cebuanos chant “number 9” as presidential candidate Senator Manny Pacquiao Arrive at the venue for his Cebu meeting de avance.

He is No.9 in the ballot for the May 9 elections.#VotePH |@Dygalvezinq https://t.co/dvvaiw2wwh",0.0,0.0,1.0,0.0,Neutral,watch  cebuano chant number presidenti candid senat manni pacquiao arriv venu cebu meet de avance h no   ballot may elections 
117,117,"WATCH: Cebuanos chant “number 9” as presidential candidate Senator Manny Pacquiao arrive at the venue for his Cebu meeting de avance.

He is No.9 in the ballot for the May 9 elections.@inquiredotnet https://t.co/9y3bweuxll",0.0,0.0,1.0,0.0,Neutral,watch  cebuano chant number presidenti candid senat manni pacquiao arriv venu cebu meet de avance h no   ballot may elections 
118,118,"Presidential Bet and Senator Manny Pacquiao, wife Jinkee, and Mother Dionisia Greet Cebuano Supporters #Phvote @rappplerdotcom https://t.co/QVYVYTNPSA",0.257,0.0,0.743,0.6369,Positive,presidenti bet senat manni pacquiao  wife jinkee  mother dionisia greet cebuano support
119,119,"LOOK: Presidential bet Manny Pacquiao now onstage.He is joined by his wife Jinkee, Mother Dionisia, Promdi Chair Mimo Osmeña, and Senate Betz Barbo https://t.co/BNBG4FXF2K",0.0,0.0,1.0,0.0,Neutral,look  presidenti bet manni pacquiao onstage h join wife jinkee  mother dionisia  promdi chair mimo osmea  senat betz barbo
120,120,https://t.co/foh4rvrfue @iloveruffag @teamgutierrez @itsshowtimena @mpac_foundation @mannypacquiao,0.0,0.0,1.0,0.0,Neutral,
121,121,@Jmanletcnft @nft_justin @the_claymates @boredapeyc @artpunksnft @snoopdogg @bosscatrc @barondisvis @b_real @ericbobo @mannypacquiao speak 🗣 on it bro !!!Lfg,0.0,0.0,1.0,0.0,Neutral,speak bro    lfg
122,122,"We don't talk like that.We don't joke like that.We don't worship Manny Pacquiao like that.

This is just a smorgasbord of Filipino stereotypes.Desperate!",0.0,0.38,0.62,-0.8125,Negative,talk like that w joke like that w worship manni pacquiao like that thi smorgasbord filipino stereotypes desperate 
123,123,"Senator and Presidential aspirant Manny Pacquiao promised to push for the passage of the proposed Sim Card Registration Act.#Pressoneph

https://t.co/EJ9LCWZXNJ",0.116,0.0,0.884,0.3612,Positive,senat presidenti aspir manni pacquiao promis push passag propos sim card registr act    
124,124,"Watch one of the well-known Cebuano novelty singer Max Surban at performing at the Avance meeting of Presidential Candidate Manny Pacquiao in Cebu City tonight.

According to Surban, Pacquiao has been friends with him for a long time.I via hajji kaamino https://t.co/wbnk6lvbyb",0.072,0.0,0.928,0.4767,Positive,watch one well known cebuano novelti singer max surban perform avanc meet presidenti candid manni pacquiao cebu citi tonight accord surban  pacquiao friend long time i via hajji kaamino
125,125,Pimentel is the chairman of the faction chaired by Sen.Manny Pacquiao.,0.0,0.0,1.0,0.0,Neutral,pimentel chairman faction chair sen manni pacquiao 
126,126,The pin number because “it's Manny Pacquiao’s birthday” what 😭😭😭,0.126,0.0,0.874,0.0772,Positive,pin number manni pacquiao birthday
127,127,The corny of the Manny Pacquiao joke.🤦🏻🤦🏻,0.0,0.0,1.0,0.0,Neutral,corni manni pacquiao joke 
128,128,@jingheluvs pulling a manny pacquiao,0.0,0.0,1.0,0.0,Neutral,pull manni pacquiao
129,129,@Tvpatrol go manny pacquiao 💕,0.0,0.0,1.0,0.0,Neutral,go manni pacquiao
130,130,"Presidential candidate Sen just ignored it.Manny Pacquiao did not favor the Comelec in their PDP-Laban faction.

Meanwhile, Pacquiao joined Cebu to campaign.#Election2022 https://t.co/Uaud3LSRDI",0.0,0.178,0.822,-0.5511,Negative,presidenti candid sen ignor it manni pacquiao favor comelec pdp laban faction meanwhile  pacquiao join cebu campaign 
131,131,Look |Cebu Vote: Attendees Brave the crowd to get food packs distributed at the campaign rally of presidential aspirant Manny Pacquiao in Cebu City Friday |Via Aldo Banaynal #TheFreeMan #Cebuvote https://t.co/VV6D1P1WDS,0.102,0.0,0.898,0.5267,Positive,look  cebu vote  attende brave crowd get food pack distribut campaign ralli presidenti aspir manni pacquiao cebu citi friday  via aldo banayn
132,132,"Manny Pacquiao Challenge #halalaNSpace

https://t.co/tn50n0jcts",0.245,0.0,0.755,0.0772,Positive,manni pacquiao challeng    
133,133,Look |Cebu Vote: The crowd that has gathered at the campaign rally of presidential aspirant Manny Pacquiao in Cebu City as of 5 p.m.Friday.|Via Aldo Banaynal #TheFreeMan #CebuVote https://t.co/wjcify0mu5,0.0,0.0,1.0,0.0,Neutral,look  cebu vote  crowd gather campaign ralli presidenti aspir manni pacquiao cebu citi p m friday  via aldo banayn
134,134,@Senleiladelima @mannypacquiao you enjoy your place.You and the queen of the Individual.You are in a better place.,0.303,0.0,0.697,0.7269,Positive,enjoy place y queen individual y better place 
135,135,"@loverboyramil @mannypacquiao that's right, c pacquiao needs this election!",0.0,0.0,1.0,0.0,Neutral,that  right  c pacquiao need election 
136,136,@Iboboxing @mannypacquiao boxing's goat!,0.0,0.0,1.0,0.0,Neutral,boxing  goat 
137,137,"Manny Pacquiao - Biography, facts, & amp;NOTABLE FIGHTS https://t.co/J9KDSNFAGL ผ่าน @Britannica",0.0,0.3,0.7,-0.5319,Negative,manni pacquiao biography  facts  amp not fight
138,138,"@cesarcaubalejo @mannypacquiao @senkokopimentel @barrygutierrez3 @maroxas @marroxas2 @marroxas16 game, i report that, that's what you often do, I didn't do anything wrong, my opinion and you don't care",0.091,0.093,0.816,-0.0191,Neutral,game  report that  that  often do  anyth wrong  opinion care
139,139,#Firstyaya nakooo what makes you different from running Manny Pacquiao?@gmanetwork what is your show.Eh it's worse.Yaya run president?,0.0,0.0,1.0,0.0,Neutral,nakooo make differ run manni pacquiao  show eh worse yaya run president 
140,140,"This will be the last election that LP/yellows/pinks will hold that morality card.This selling point already shifted to the likes of Doc Willie, Manny Pacquiao, Isko Moreno.
The toxic followers of the pink just made sure of it.

#Switchtoisko",0.121,0.0,0.879,0.6249,Positive,last elect lp yellows pink hold moral card thi sell point alreadi shift like doc willie  manni pacquiao  isko moreno th toxic follow pink made sure it 
141,141,"@jnery_newsstand Balajadia: If VP Leni is to win, it's important that Manny Pacquiao has to stay in the race.If he withdraws or expresses support for Leni, the chance of his supporters shifting to Marcos Jr.is high.#Phvote #wedecide

WATCH: https://t.co/p3zxkjj8jj",0.28,0.0,0.72,0.9042,Positive,balajadia  vp leni win  import manni pacquiao stay race if withdraw express support leni  chanc support shift marco jr i high 
142,142,"The Comelec recognized the Cusi-Wing or the faction connected to President Duterte as a true PDP-Laban.

Sen's camp will appeal to it.Koko Pimentel and Sen.Manny Pacquiao.

The PDP-Laban was formed amid the resistance to the Marcos dictatorship.

#Election2022 https://t.co/PNLOZLT6F",0.07,0.0,0.93,0.4215,Positive,comelec recogn cusi w faction connect presid dutert true pdp laban sen  camp appeal it koko pimentel sen manni pacquiao th pdp laban form amid resist marco dictatorship 
143,143,@dzrhnews @mannypacquiao @leth_narciso make sure you just have Sen that you will be all starting when Marcos is still,0.113,0.0,0.887,0.3182,Positive,make sure sen start marco still
144,144,"ATM: Cebu Grand Rally of the People's President @mannypacquiao

#Forgodandcountry
#PemplaryPilipino
#9Samay9 https://t.co/wfhljauikg",0.2,0.0,0.8,0.4588,Positive,atm  cebu grand ralli people  presid
145,145,@beely00ee mala manny pacquiao sana skdksdkksd,0.0,0.0,1.0,0.0,Neutral,mala manni pacquiao sana skdksdkksd
146,146,LOOK: 3rd Ave is full of supporters.North Reclamation Area where Presidential Candidate @mannypacquiao's Avance meeting is held in Cebu City @dzrhnews #Decision2022 https://t.co/3Q8S7DBHFG,0.0,0.0,1.0,0.0,Neutral,look  rd ave full supporters north reclam area presidenti candid  s avanc meet held cebu citi
147,147,#FrontlinePilipinas |The presidential candidate Sen's campaign was dawn.Manny Pacquiao in Vote-Rich Province Cebu.#AsPilipino2022 |via @mongualvez https://t.co/ypgr5nibwq,0.0,0.0,1.0,0.0,Neutral, the presidenti candid sen  campaign dawn manni pacquiao vote rich provinc cebu   via
148,148,that manny pacquiao joke im gonna vomit,0.268,0.0,0.732,0.296,Positive,manni pacquiao joke im gonna vomit
149,149,"Presidential candidate senator @mannypacquiao said on Friday he was not bothered by the Resolution of the Commission on Elections (Comelec) recognizing the faction of Energy Secretary Alfonso Cusi as the legitimate PDP-Laban party.

https://t.co/aytc2sddgc",0.179,0.0,0.821,0.6968,Positive,presidenti candid senat said friday bother resolut commiss elect  comelec  recogn faction energi secretari alfonso cusi legitim pdp laban party 
150,150,Also Manny Pacquiao’s Birthday ???y'all are unserious fr 😭,0.0,0.0,1.0,0.0,Neutral,also manni pacquiao birthday    y al unseri fr
151,151,"WATCH: Sen.Manny Pacquiao said the Comelec's decision on the PDP-Laban issue on his candidacy has no effect |Rh14 @leth_narciso

#Decision2022
#SamasAstoPilipino https://t.co/aimyrots85",0.0,0.095,0.905,-0.296,Negative,watch  sen manni pacquiao said comelec  decis pdp laban issu candidaci effect  rh  
152,152,"NOW: Rappler's @RyanMacasero and @reyaika report live from Manny Pacquiao's meeting de avance in Cebu City.#Phvote #wedecide

Catch the full discussion here.https://t.co/amsgaeb3sh https://t.co/i0rv945TXY",0.0,0.0,1.0,0.0,Neutral,now  rappler  report live manni pacquiao  meet de avanc cebu city  full discuss here 
153,153,"Floyd Mayweather, Jr.vs.Manny Pacquiao
https://t.co/r1l26NHFFU",0.0,0.0,1.0,0.0,Neutral,floyd mayweather  jr vs manni pacquiao
154,154,"In hopes to aid this cause, just vote: RSVP Presents an infographic on the following presidential candidates: 1. Ping Lacson;2. Isko Moreno;3. Marcos Bong;4. Manny Pacquiao;and 5. Leni Robredo.The information provided is sourced from the latest interviews and debates.https://t.co/ll7rtjgzhk",0.069,0.0,0.931,0.4215,Positive,hope aid cause  vote  rsvp present infograph follow presidenti candidates  ping lacson    isko moreno    marco bong    manni pacquiao and leni robredo th inform provid sourc latest interview debates 
155,155,"@PockeThs916 @stumbleurumble @vipmediastar @milesdeutscher @j_squawk @natediaz209 @katietaylor @mannypacquiao @filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyson but, the feeling you got after beating the game..ahhhhhhh",0.065,0.15,0.785,-0.5023,Negative,but  feel got beat game  ahhhhhhh
156,156,@PARTHSA24612357 @PockeHS916 @vipmediastar @milesdeutscher @j_squawk @natediaz209 @katetaylor @mannypacquiao @Filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyon exactly the same for us!,0.0,0.0,1.0,0.0,Neutral,exactli us 
157,157,"Why Manny Pacquiao is my President?
""In the honest government, I will punch you all""
Because he has a record of
TOTAL FIGHTS 72
Wins 62
Wins by ko 39
Losses 8
Draws 2",0.256,0.147,0.598,0.6775,Positive,manni pacquiao president  in honest government  punch all becaus record oftot fight win win ko loss draw
158,158,@Stumbleurumble @pockeths916 @vipmediastar @milesdeutscher @j_squawk @natez209 @katietaylor @mannypacquiao @filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyson Those games hold a special place in my ChildHood Memories,0.109,0.0,0.891,0.4019,Positive,game hold special place childhood memori
159,159,@PARTHSA24612357 @PockeHS916 @vipmediastar @milesdeutscher @j_squawk @natez209 @katietaylor @mannypacquiao @filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyon awesome!That arcade/nostalgic vibe is exactly what we are going for 😄,0.0,0.0,1.0,0.0,Neutral,awesome that arcade nostalg vibe exactli go
160,160,"The Alfonso Cusi-led Faction has been recognized by the Commission on elections as the ""true and official"" members of the Ruling PDP-Laban over the wing led by Sen.Koko Pimentel and Sen.Manny Pacquiao.#AsPilipino2022
https://t.co/94fbo6iilw",0.08,0.0,0.92,0.4215,Positive,alfonso cusi l faction recogn commiss elect  true official  member rule pdp laban wing led sen koko pimentel sen manni pacquiao    
161,161,@programmersedge @mannypacquiao now that is an idea 🔥,0.0,0.0,1.0,0.0,Neutral,idea
162,162,@jpsoriano @gmanewsbreaking @mannypacquiao @gmanews @dzbb Poor Atienza's PAKMAN Pakman and just lived that you are about to pay a billion tax,0.0,0.2,0.8,-0.5423,Negative,poor atienza  pakman pakman live pay billion tax
163,163,@Partsa24612357 @stumbleurumble @vipmediastar @milesdeutscher @j_squawk @natez209 @katetaylor @mannypacquiao @filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyson 😆😂 https:/t.co/hccan,0.0,0.0,1.0,0.0,Neutral,
164,164,"User @/hirosiii, are you the manny pacquiao 2.0 ??🤣🤣",0.0,0.0,1.0,0.0,Neutral,user  hirosiii  manni pacquiao   
165,165,"Presidential candidates Dr.Jose Montemayor and Sen.Manny Pacquiao.

https://t.co/n5peezudnb",0.0,0.0,1.0,0.0,Neutral,presidenti candid dr jose montemayor sen manni pacquiao 
166,166,@PockeThs916 @stumbleurumble @vipmediastar @milesdeutscher @j_squawk @natez209 @katetaylor @mannypacquiao @Filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyson this videogame was actually rigged too,0.0,0.116,0.884,-0.3612,Negative,videogam actual rig
167,167,"@Analynmuko is a manny pacquiao we will vote for our presence, so that we will not regret it eventually, kc c manny pacquiao maronong ce",0.096,0.0,0.904,0.3252,Positive,manni pacquiao vote presence  regret eventually  kc c manni pacquiao maronong ce
