,Unnamed: 0,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
128,128,"It's still early but there are so many people..whaahh..I just finished bathing and still at home hahahahaha ... even near the LED screen we can just sit later..but for vp @lenirobredo, sen @kikopangilinan and the town..
#Makatiispink
#Lenikiko2022
#LenikikoAllTheway2022",0.0,0.0,1.0,0.0,Neutral,still earli mani people  whaahh  i finish bath still home hahahahaha     even near led screen sit later  but vp sen town  
129,129,VP @LenirObredo Sen @Kikopangilinan IPANA7O NA NA!We are so young 🌸🌸🌸🌷🌷🌷,0.0,0.0,1.0,0.0,Neutral,vp sen ipana o na na w young
130,130,@my_luckycharm @jairojourno @rapplerdotcom @lenirobredo @barrygutierrez3 @lawyersforleni right.Puro fake news because they are.All the issues are not even true!,0.0,0.263,0.737,-0.6931,Negative,right puro fake news are al issu even true 
131,131,@coycharisma @Aikarobredo @lenirobredo @prinsesachinita @vicegandako @iamsuperbianca @pokwang27 @gabvalenciano @mariajolina sa inodoro po?✌👊,0.0,0.0,1.0,0.0,Neutral,sa inodoro po 
132,132,"@UNTMFTW0097 Let's vote for Leni Robredo and Kiko Pangilinan, #IPANA7ONA10PAREHALITAHAH",0.0,0.0,1.0,0.0,Neutral,let  vote leni robredo kiko pangilinan 
133,133,"'Other kind of love'

LOOK: Presidential candidate Vice President Leni Robredo thanks supports who attended the Leni-Kiko Grand Rally in Naga, Camarines Sur on Friday.#Voteph #ourvoteourfuture |📷VP Leni Robredo https://t.co/O96QTLEDFG",0.321,0.0,0.679,0.9063,Positive, other kind love look  presidenti candid vice presid leni robredo thank support attend leni kiko grand ralli naga  camarin sur friday   vp leni robredo
134,134,Join us!Pray against demonic forces that are influencing the campaigns.May God suppress their bold attacks and blind them.@bamaquino @Rowena_Guanzon #LenDallawsadal Dark #Lenikiko #leni #Lenikiko2022 @lenirobredo @cavitenos4leni #makatiispink #mitingdeavance #cbcp frripperger https://t.co/cgvystlr4j,0.185,0.144,0.67,0.1511,Positive,join us pray demon forc influenc campaigns may god suppress bold attack blind them  dark frripperg
135,135,I trust my instinct.@Lenirobredo will win,0.703,0.0,0.297,0.7964,Positive,trust instinct  win
136,136,@Kittypops2 @UNTMFTW0097 Let's Vote for Leni Robredo and Kiko Pangilinan,0.0,0.0,1.0,0.0,Neutral,let  vote leni robredo kiko pangilinan
137,137,"@Dwarrior_granny @bamaquino @trillanessonny @lawyersforleni vp @Lenirobredo @kikopangilinan @bamaquino @barrygutierrez3 @trillanessonny, we will be vigilant but we trust that the troops angat will do their best also to protect our votes/ballots.God will do the rest like what he did to VP Leni when he won in 2016 against all odds.",0.351,0.0,0.649,0.9758,Positive,vp vigil trust troop angat best also protect votes ballots god rest like vp leni odds 
138,138,"So here is what “good morning” really means.My teacher in elementary just said he was proud of me.It's funny because I only hear someone proud of my decision in life.Ma'am VP @lenirobredo I believe in you, you will win Jesus name https://t.co/880RFB7A01",0.264,0.0,0.736,0.9169,Positive,good morn realli means mi teacher elementari said proud me it  funni hear someon proud decis life ma am vp believ you  win jesu name
139,139,"VP @lenirobredo @kikopangilinan @bamaquino @barrygutierrez3 @trillanessonny, we will be vigilant but we trust that the Tropang Angat will do their best also to protect our votes/ballots.God will do the rest like what he did to VP Leni when he won in 2016 against all odds.",0.374,0.0,0.626,0.9758,Positive,vp vigil trust tropang angat best also protect votes ballots god rest like vp leni odds 
140,140,@Jervismanahan @lenirobredo @abscbnnews grabe yan,0.0,0.0,1.0,0.0,Neutral,grabe yan
141,141,@iamwhatiam300 @untmftw0097 on May 9 we vote for Leni Robredo and Kiko Pangilinan,0.0,0.0,1.0,0.0,Neutral,may vote leni robredo kiko pangilinan
142,142,@Lenirobredo Win110 toooo !!!,0.0,0.0,1.0,0.0,Neutral,win    toooo    
143,143,"@10sa_balota @lenirobredo please correct the infographic.Magsaysay Avenue is not in Sorsogon City but Naga City.It should be Naga City, Camarines Sur.",0.076,0.0,0.924,0.1655,Positive,pleas correct infographic magsaysay avenu sorsogon citi naga city it naga city  camarin sur 
144,144,"Last day of the campaign.See-kits in Ayala.We will win you VP Leni Robredo and Sen.Kiko Pangilinan!

#Makatiispink
#Lenikiko2022
""
#GOBYERNongPapat Life",0.177,0.0,0.823,0.6239,Positive,last day campaign see kit ayala w win vp leni robredo sen kiko pangilinan   life
145,145,Why are you like this ???????This photo was taken when there is currently a Bible study inside the church.And these disrespectful supporters of VP @lenirobredo are shouting and chanting.You're so bad.Church chapel is a sacred place - https://t.co/ahbazgzlsb,0.162,0.0,0.838,0.7476,Positive,like        thi photo taken current bibl studi insid church and disrespect support vp shout chanting you r bad church chapel sacr place
146,146,"I'll vote VP @lenirobredo.But that's not it, there are some.",0.0,0.0,1.0,0.0,Neutral,i ll vote vp  but that  it  some 
147,147,"@Sv_teschen @dzrh5 @dzrhnews @bagbongmarcos @indaysara @lenirobredo @kikopangilinan @comelec hahahah!You guys!In our BBM and DDS Chilax Chilax only because of the 70percent of the Filipino vote, BBM is already available",0.0,0.0,1.0,0.0,Neutral,hahahah y guys in bbm dd chilax chilax percent filipino vote  bbm alreadi avail
148,148,@zzzxxx074ABCDEF @misscathyalag @fgdelafuente @lenirobredo @saabmagalona @misscathyalag,0.0,0.0,1.0,0.0,Neutral,
149,149,@forgwenandblake @lenirobredo @kikopangilinan god is in control.🌺🌸🪷,0.259,0.0,0.741,0.2732,Positive,god control 
150,150,"@forgwenandblake @lenirobredo mom, let's fight.Take care always",0.348,0.0,0.652,0.4939,Positive,mom  let  fight tak care alway
151,151,@Rachielle16 @lenirobredo @kikopangilinan nice!,0.508,0.0,0.492,0.4753,Positive,nice 
152,152,@veaveem Leni Robredo are you like that too?,0.263,0.0,0.737,0.3612,Positive,leni robredo like too 
153,153,@cj_lagne @2002kyline Welcome to Patal Republic of Bicol!Here he returns as Mrs Robredo.This is the only one he can win the region eh.The rest solid waste.Patalon!Simpre will take care of both Leni Robredo candidates,0.289,0.0,0.711,0.9039,Positive,welcom patal republ bicol her return mr robredo thi one win region eh th rest solid waste patalon simpr take care leni robredo candid
154,154,Can we see VP @lenirobredo crying later?Good luck mami🌸 We're ready to color the rose tomorrow with you.,0.233,0.131,0.636,0.34,Positive,see vp cri later good luck mami we r readi color rose tomorrow you 
155,155,@falamag @luispen7 @pinoyakoblog @lenirobredo totally agree👍,0.0,0.0,1.0,0.0,Neutral,total agre
156,156,@Dwarrior_granny @bamaquino @trillanessonny @lawyersforleni so they think people have been conditioned since BBM/Sara thru fake surveys declared candidacy.Even Digong and @Comelec say they are neutral.But all their decisions are all favoring BBM/Sara & amp;none favoring vp @lenirobredo & amp;Sen @kikopangilinan.May God help us!,0.215,0.062,0.723,0.7644,Positive,think peopl condit sinc bbm sara thru fake survey declar candidacy even digong say neutral but decis favor bbm sara amp non favor vp ampen  may god help us 
157,157,"@Lenirobredo VP Leni, Ipapanalona10to!",0.0,0.0,1.0,0.0,Neutral,vp leni  ipapanalona  to 
158,158,@forgwenandblake @lenirobredo @kikopangilinan maybe 100 times I've cried this song.,0.0,0.224,0.776,-0.3818,Negative,mayb time i v cri song 
159,159,"Happy birthday po sir @bamaquino 🎉🎉🎉
Thank you for the wonderful plan for VP @lenirobredo campaign
#IPANA7ona10PAREHALITAHAH",0.374,0.136,0.491,0.743,Positive,happi birthday po sir thank wonder plan vp campaign
160,160,@ibanagininthecity @lenirobredo prefer to wear a different color in the election ...,0.0,0.0,1.0,0.0,Neutral,prefer wear differ color elect    
161,161,Knowing that it is difficult for him,0.0,0.294,0.706,-0.3612,Negative,know difficult
162,162,"See you later on Mama's Mama @lenirobredo lights💗🫰

If you see me you are hi hi

#Lenikiko2022 https://t.co/PGNVGATIH6",0.0,0.0,1.0,0.0,Neutral,see later mama  mama lightsif see hi hi
163,163,"I am one of the support of Vice President @lenirobredo and @kikopangilinan with the senatorial slate troops for the town we have long dreamed of.Come on, join us to color our future rose!
#LetLenikikolead
#SagobyernongPapatag Life Life Https://t.co/P6KI5TF2SB",0.129,0.0,0.871,0.636,Positive,one support vice presid senatori slate troop town long dream of com on  join us color futur rose  life life
164,164,"Scratch this.No more dreaming.Believing, manifesting.#Lenikiko2022 #LensLide #LenirObredo",0.0,0.0,1.0,0.0,Neutral,scratch this no dreaming believing  manifesting 
165,165,"Dear @lenirobredo really until the end, you still blame why people really don't like you?And you have the audacity to believe in believers?How about the fact that a majority of the people just don't trust you?
#Notolenikiko2022 https://t.co/dzb9frn67j",0.06,0.184,0.756,-0.663,Negative,dear realli end  still blame peopl realli like you and audac believ believers how fact major peopl trust you 
166,166,So @lenirobredo's house to house is not really about her vs bbm 🙊 The many people don't really want to go back to the yellow in Malacanan 😂 but instead they work out the image of the yellow 🫥 negative campaigning.🤪 https://t.co/0FEQWS5FPU,0.0,0.145,0.855,-0.7407,Negative, s hous hous realli vs bbm mani peopl realli want go back yellow malacanan instead work imag yellow neg campaigning 
167,167,@ogiediaz @lenirobredo super touched his questions to you as a celebrity volunteering talent.Cannot be said plastic e.It looks like Root-Cause analysis is again Ma'am haha.But in his concern that I guess is it just worth it?,0.211,0.0,0.789,0.8074,Positive,super touch question celebr volunt talent cannot said plastic e it look like root caus analysi ma am haha but concern guess worth it 
168,168,@LenirObredo Win/beat the important one Let's fight fair and right ...,0.279,0.177,0.544,0.128,Positive,win beat import one let  fight fair right    
169,169,"Never met her in person, but @lenirobredo has made me feel more proud and confident of who I am in a few months than I ever had with any of the ""indispensable"" blood relatives my whole life.

Your family is important, but so are you.

And she knows that.
#LetlenikikoLead2022",0.207,0.0,0.793,0.9097,Positive,never met person  made feel proud confid month ever  indispensable  blood rel whole life your famili important  you and know that 
170,170,@Mgagwapoforleni @livdunham83 @piolopascual_ph @lenirobredo you guys are good 💖🌸,0.266,0.0,0.734,0.4404,Positive,guy good
171,171,VP @LenirObredo Sen @kikopangilinan,0.0,0.0,1.0,0.0,Neutral,vp sen
172,172,"@forgwenandblake @lenirobredo @kikopangilinan 🥺🌸

https://t.co/vshquvwhsl",0.0,0.0,1.0,0.0,Neutral,
173,173,@forgwenandblake @lenirobredo @kikopangilinan 💁‍♀️💌 🙏,0.0,0.0,1.0,0.0,Neutral,
174,174,Campaigning for you until the last day @lenirobredo 🌸🌸🌸 https://t.co/tnecqwjaty,0.0,0.0,1.0,0.0,Neutral,campaign last day
175,175,"@sotto_tito except that those political rallies for VP @lenirobredo and @kikopangilinan were all organized by the people.Here's what's new: people invest their time, effort, and money to great, genuine leaders.🌸",0.124,0.0,0.876,0.6249,Positive,except polit ralli vp organ people here  what  new  peopl invest time  effort  money great  genuin leaders 
176,176,Join us in praying against demonic forces that are influencing the campaigns.May God suppress their bold attacks through heavenly legions.#LenalIdsadal dark #lenikikik #leni #lenikiko2022 @lenirobredo @cavitenos4leni #makatiispink #mitingdeavance #cbcp frripperger exorcist https://t.co/zyjygkpf73,0.317,0.069,0.615,0.8591,Positive,join us pray demon forc influenc campaigns may god suppress bold attack heavenli legions  dark frripperg exorcist
177,177,"@cfpsinc @lenirobredo then sue me.I don't have time for 'Yo' cause I'm busy preparing.We're finally going to Makati thanks to my fellow Kapampinks.'You're not that,' no?'It's not a trend to help you.Stay pressed.",0.082,0.064,0.853,0.1635,Positive,sue me i time  yo  caus i m busi preparing we r final go makati thank fellow kapampinks  you r that   no  it  trend help you stay pressed 
178,178,"Lord, please win @lenirobredo and @kikopangilinan!Amen.🙏🏻🌷",0.615,0.0,0.385,0.75,Positive,lord  pleas win  amen 
179,179,@forgwenandblake @lenirobredo @kikopangilinan 🙏🙏❤❤,0.0,0.0,1.0,0.0,Neutral,
180,180,"""In the faithful government, it's all alive! And of course, let's win it for everyone!""

I'm JJ, joining in support of VP Leni Robredo and Sen.Kiko Pangilinan with the senatorial slate troops for the town.#Lenikiko2022

Frame by: Japet Hosiah Peña https://t.co/Pruuzmwume",0.298,0.0,0.702,0.9362,Positive, in faith government  alive  course  let  win everyone  i m jj  join support vp leni robredo sen kiko pangilinan senatori slate troop town  by  japet hosiah pea
181,181,@krispixell @annecurtissmith @lenirobredo ofc!#Create in May 10 onwards 🤪,0.0,0.0,1.0,0.0,Neutral,ofc  may onward
182,182,Why don't you criticize Leni Robredo verbally shunning away an SMNI reporter in her rally?,0.135,0.0,0.865,0.2924,Positive,critic leni robredo verbal shun away smni report rally 
183,183,"@forgwenandblake @lenirobredo @kikopangilinan 🌸
https://t.co/vshquvwhsl",0.0,0.0,1.0,0.0,Neutral,
184,184,"@lenirobredo you think you have a lot of supporters, you make a mistake.About half the vote is BBM.",0.162,0.0,0.838,0.4404,Positive,think lot supporters  make mistake about half vote bbm 
185,185,See you later @lenirobredo & amp;Fellow Kapampinks 🥳💕👚💖🎀💓💗💘💝🌷🌸,0.0,0.0,1.0,0.0,Neutral,see later amp fellow kapampink
186,186,@_quinnmalory @annecurtissmith @lenirobredo okay poo…,0.322,0.0,0.678,0.2263,Positive,okay poo
187,187,"@ForgwenandBlake @lenirobredo @kikopangilinan Mob should be done not in rockwell, given that Lenikic people jan jan… should be in the area or mall at a disadvantage.",0.0,0.104,0.896,-0.4215,Negative,mob done rockwell  given lenik peopl jan jan area mall disadvantage 
188,188,@Sellyyy_ @LenirObredo case I am unable to control😥,0.0,0.0,1.0,0.0,Neutral,case unabl control
189,189,"@lenirobredo btw, my mama grew up in Legazpi, Albay and the view of Mt Mayon is his favorite scene.",0.143,0.0,0.857,0.4588,Positive,btw  mama grew legazpi  albay view mt mayon favorit scene 
190,190,@j4stw4tching @maamsyj to those who do not understand the word bicol with an explanation please ask me to ask just the day of the election we support c vp leni robredo,0.152,0.0,0.848,0.6124,Positive,understand word bicol explan pleas ask ask day elect support c vp leni robredo
191,191,"That is why I'm choosing @lenirobredo as my president.If she doesn't win, at least I did my part.I voted for the person who I think is fit for the position.It was never based on her political color.I will be her biggest critic if she will not do what she promised.All for 🇵🇭",0.046,0.095,0.86,-0.3964,Negative,i m choos president if win  least part i vote person think fit position it never base polit color i biggest critic promised al
192,192,@Gelagelashin @lenirobredo Remember you !!!,0.0,0.0,1.0,0.0,Neutral,rememb    
193,193,"Invisible ink yarn?
#LenirObredo #LenIdAllad Dark #Lenikiko2022 #LeniisiRpressident #LenifurRpresident2022

Credits to https://t.co/jub6ir5xwd https://t.co/pk1bayno0h",0.172,0.0,0.828,0.3612,Positive,invis ink yarn  dark
