,Unnamed: 0,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
112,112,"And all the ente endors of Pres.Rodrigo Duterte, Sarah Duterte and Bongbong Marcos, don't all of us, hahahaha,
Bright ???? Good.

Don't worry because you all win.

Go Go Go, BBM & amp;Sarah💪💪💪",0.317,0.0,0.683,0.918,Positive,ent endor pres rodrigo duterte  sarah dutert bongbong marcos  us  hahahaha bright      good don t worri win go go go  bbm amparah
113,113,@Madaam_ guys protect our next president maybe again #bbmsara2022 @bagbongmarcos @rrd_davao https://t.co/wkqoxyezma,0.191,0.0,0.809,0.3818,Positive,guy protect next presid mayb
114,114,@Moniqu3n @bagbongmarcos @senimeemarcos @sandromarcos7 do you pay niki coseteng so you say that or do you just like bbm so just ignored,0.098,0.156,0.746,-0.1226,Negative,pay niki coseteng say like bbm ignor
115,115,"MY PRESIDENT: Bongbong Marcos
Vice President: Sarah Duterte
SENATORIAL CANDIDATES:
Robin Padilla
Alan Cayetano
Joel Villanueva
CHIZ ESCUDERO
Migz Zubiri
Harrey Roque
Jinggoy Estrada
JV Ejercito
Raffy Tulfo
Gibo Teodoro

CIBAC Partylist (Bro.eddie Villanueva)",0.0,0.0,1.0,0.0,Neutral,president  bongbong marcosvic president  sarah dutertesenatori candidates robin padillaalan cayetanojoel villanuevachiz escuderomigz zubiriharrey roquejinggoy estradajv ejercitoraffi tulfogibo teodorocibac partylist  bro eddi villanueva 
116,116,"You deserve good governance.
You deserve nothing less.
Because you are a Filipino.

My vote is for Bongbong Marcos and Sarah Duterte.❤️💚🇵🇭

#Ipanalona10Parasayan
#Election2022
#Define",0.112,0.0,0.888,0.4404,Positive,deserv good governance y deserv noth less becaus filipino mi vote bongbong marco sarah duterte 
117,117,@Moniqu3n @bagbongmarcos @senimeemarcos @sandromarcos7 mam nikki whatever else i issue with our president..wla who will believe your yellow ones!The election is Monday and the people have already made a decision!BBMSARA for change and unity! 💪,0.0,0.0,1.0,0.0,Neutral,mam nikki whatev els issu president  wla believ yellow ones th elect monday peopl alreadi made decision bbmsara chang unity 
118,118,"@Gerrycacanindin same here in aus 🙈
The Philippines May Vote Bongbong Marcos into office, even though his parents stole billions from the country - ABC News https://t.co/BonBougJC8",0.0,0.0,1.0,0.0,Neutral,au philippin may vote bongbong marco office  even though parent stole billion countri abc news
119,119,@smninews @rockyma46760498 @rapplerdotcom @uniteam_ph @loren_legarda @rappplerdotcom @bongbongmarcos @rrd_davao @comelec @PhilipPinestar https://t.co/BrnFlgjpp6,0.0,0.0,1.0,0.0,Neutral,
120,120,@Moniqu3n @bagbongmarcos @senimeemarcos @sandromarcos7 let it be that powta na cavit daw yan ni erap and butch.So D who won the senator again because he liked the gossip.😂😂,0.206,0.0,0.794,0.7579,Positive,let powta na cavit daw yan ni erap butch so senat like gossip 
121,121,@Shineahine @bagbongmarcos https://t.co/YovytQg9k,0.0,0.0,1.0,0.0,Neutral,
122,122,@jaicabajar grabe when he said a thief bbm immediately ???@Themadamely oy please camp it @bongbongmarcos you are dropping.,0.108,0.185,0.706,-0.3899,Negative,grabe said thief bbm immedi     oy pleas camp dropping 
123,123,"• For the betterment of this country and to continue the legacy of Pres.Duterte.I hereby announce, Mr.Bongbong Marcos is my president along with Mayor Inday Sara Duterte for the VP position ♥ ️💚
""",0.0,0.0,1.0,0.0,Neutral,better countri continu legaci pres duterte i herebi announce  mr bongbong marco presid along mayor inday sara dutert vp posit
124,124,@kurotteyrr807 @gmanews @bagbongmarcos rather than trying to explain to you why this isn't a big deal let's rather try finding the answer for this question ... why do you think this story did not become a big deal?This was broadcasted by ABS-CBN News and was interviewed by 3 people and yet nothing happened.,0.0,0.0,1.0,0.0,Neutral,rather tri explain big deal let  rather tri find answer question     think stori becom big deal thi broadcast abs cbn news interview peopl yet noth happened 
125,125,"Have you seen this reporter’s review: Lian Buan on Bongbong Marcos?

Good luck #Philippines nalang really if you are going to be elected.
 
If only, there's not too much media bias towards Dilawans, fanatics would have thought otherwise 🤦‍♂️

 https://t.co/0g9Kaxea2p via @youtube",0.127,0.03,0.842,0.6705,Positive,seen report review  lian buan bongbong marcos good luck nalang realli go elected  only  there  much media bia toward dilawans  fanat would thought otherwis via
126,126,"So amazing because everywhere I go, I meet someone who supports @lenirobredo, but almost everyone I meet is a @bongbongmarcos supporter.#someonevseveryone",0.223,0.0,0.777,0.51,Positive,amaz everywher go  meet someon support almost everyon meet supporter 
127,127,"What's that?Double Dead?Stop the mania.Manang inheritance to @bongbongmarcos.That's stupid, pay attention.",0.0,0.364,0.636,-0.6322,Negative,what  that doubl dead stop mania manang inherit  that  stupid  pay attention 
128,128,"R. I. P KA BBM
😭😭😭
@bagbongmarcos
#BBMSARA2022 https://t.co/lajzMNFCQT",0.0,0.0,1.0,0.0,Neutral,r  i  p ka bbm
129,129,Reporter’s Review: Lian Buan on Bongbong Marcos https://t.co/AZHQUGAFYD via @youtube,0.0,0.0,1.0,0.0,Neutral,report review  lian buan bongbong marco via
130,130,@Mj__mondejar @bagbongmarcos @indaysara @smninews @dzar1026 https://t.co/xsl4e2ft52,0.0,0.0,1.0,0.0,Neutral,
131,131,@Notajaydy @bagbongmarcos Justice for the victims of fake news and red tagging,0.191,0.303,0.506,-0.25,Negative,justic victim fake news red tag
132,132,I encourage @bagbongmarcos uniteam to offer a one minute silence during the meeting de avance later for the death of a student who was bullied because of his political belief which led him to end his own life…,0.076,0.185,0.739,-0.6908,Negative,encourag uniteam offer one minut silenc meet de avanc later death student bulli polit belief led end life
133,133,"@ishiebitsy @iamcharotism @bongbongmarcos bat naman sya makis register with me.Tsk.Get up, stupid.",0.0,0.236,0.764,-0.5267,Negative,bat naman sya maki regist me tsk get up  stupid 
134,134,Reporter’s Review: Lian Buan on Bongbong Marcos https://t.co/XMNFDAQ1YV via @youtube,0.0,0.0,1.0,0.0,Neutral,report review  lian buan bongbong marco via
135,135,"@eragon2024 @LaHangigap @hampoyjampoy @bagbongmarcos You Kapampinks have been soo annoying lately.I don't support Marcos but you guys are always barking about 2016 result.Are you guys that dumb that you don't see that he used 2016 as a dry run for president?If he won in 2016, he wouldnt even be favorite to win in 2022",0.15,0.163,0.687,0.2734,Positive,kapampink soo annoy lately i support marco guy alway bark result ar guy dumb see use dri run president if wouldnt even favorit win
136,136,Great weekend for democracy.May 8 US-sanctioned #Johnlee will be installed as Chief Executive of Hong Kong is a one horse race.The day after #bagbongMarcos the son of Dictator Ferdinand Marcos will win the Philippines election w Duterte's daughter Sara on the ticket.,0.176,0.0,0.824,0.836,Positive,great weekend democracy may us sanct instal chief execut hong kong one hors race th day son dictat ferdinand marco win philippin elect w duterte  daughter sara ticket 
137,137,"Bongbong Marcos - 58%
Robredo Leni - 25%

My vote goes to BBM ❤️❤️❤️ Let's win to the Philippines!https://t.co/wipiroltew",0.204,0.0,0.796,0.6239,Positive,bongbong marco  robredo leni  mi vote goe bbm let  win philippines 
138,138,"[10] Happy Mother's day to all, especially to those who are disgraced by their children.

I am voting for Bongbong Marcos, if you don't like my post, sorry but I am not sorry.",0.068,0.178,0.754,-0.2035,Negative,     happi mother  day all  especi disgrac children i vote bongbong marcos  like post  sorri sorry 
139,139,@Maroroski1 @gmanews @bongbongmarcos see?🤣🤣🤣 Blind,0.0,0.403,0.597,-0.4019,Negative,see  blind
140,140,@Jasonon71521595 @mj__mondejar @bagbongmarcos @indaysara @smninews @dzar1026 you are crying at home and watching live hahahhaha,0.0,0.181,0.819,-0.4767,Negative,cri home watch live hahahhaha
141,141,"@Moniqu3n @bongbongmarcos @senimeemarcos @sandromarcos7 ok let's assume high on drugs then.What matters is what is now Nikki Coseteng.Has people changed, is it still using drugs?Or maybe he was a good father and wife.We all go through the dark state of life.",0.144,0.0,0.856,0.6369,Positive,ok let  assum high drug then what matter nikki coseteng ha peopl changed  still use drugs or mayb good father wife w go dark state life 
142,142,"@Angelajester2 @niftyneels @craigsrex @fritzcat2016 @ambassacatbxl @eireoquinn @eliot01375004 @marina935home @suzpilks @Valinvigo @chihuapoo @2shea7 Exactly.Talking of politics, I hear that Ferdinand Marcos' son Bongbong Marcos is hoping to win the presidential election in the Philippines.His father was a butcher and dictator.No wonder the locals are nervous.",0.138,0.044,0.818,0.6705,Positive,exactly talk politics  hear ferdinand marcos  son bongbong marco hope win presidenti elect philippines hi father butcher dictator no wonder local nervous 
143,143,Why won't Marcos make his salns public?https://t.co/ISRZP2IASL via @raissawriter,0.0,0.0,1.0,0.0,Neutral,marco make saln public  via
144,144,@Pragmatikpinoy @iamcharotism @bagbongmarcos face he has never registered,0.0,0.0,1.0,0.0,Neutral,face never regist
145,145,@Wionews @palkisu @bagbongmarcos it is a very large globe.Palkiji keeps track of all of it.,0.0,0.0,1.0,0.0,Neutral,larg globe palkiji keep track it 
146,146,"BBM's followers are 6million on Facebook, congratulations!APO @bagbongMarcos you are a different class BBM ✌️🇵🇭",0.0,0.0,1.0,0.0,Neutral,bbm  follow million facebook  congratulations apo differ class bbm
147,147,"@ishiebitsy @iamcharotism @bagbongmarcos aww.Dont feel sorry for the man.In a few days, he's the president of the country.The country is already a big problem for her to prepare.Not this silly and nonsense distractions coming from losers.",0.027,0.294,0.679,-0.8743,Negative,aww dont feel sorri man in days  he  presid country th countri alreadi big problem prepare not silli nonsens distract come losers 
148,148,"CAREFULLY SEE AND SHADE THE RIGHT NUMBERS ❤️✌️😉👊🏼💚

#bbm #bagbongmarcos #imeldamarcos #ferdinandmarcos #dds #saraduterte #prrd #rodrigoDuterte https://t.co/belj5l7r8u",0.122,0.0,0.878,0.3034,Positive,care see shade right number
149,149,"I will not vote for Leni not because she's a woman, I will not vote for her BC I don't see her as a leader.
#bagbongMarcos #LenirObredo",0.0,0.0,1.0,0.0,Neutral,vote leni woman  vote bc see leader 
150,150,BBM @bagbongmarcos you fight too!Don't be too kind.Kindness is also bounded.You will also fight your supporters.Especially if they are too bad ... please don't let them cheat on you again.,0.123,0.232,0.645,-0.6384,Negative,bbm fight too don t kind kind also bounded y also fight supporters especi bad     pleas let cheat again 
151,151,"No parent wants to have a child's funeral.

But due to the toxic culture of the camps, his family's whole life will take his pain.

Just because of the bubully.

Do you succeed?

""",0.107,0.195,0.698,-0.3612,Negative,parent want child  funeral but due toxic cultur camps  family  whole life take pain just bubully do succeed  
152,152,@Moniqu3n @bagbongmarcos @senimeemarcos @sandromarcos7 well unfortunately ... its a cositeng ... what do you expect ... they have been anti marcos since the 80's ... ay grandchild ...,0.068,0.153,0.779,-0.3818,Negative,well unfortun     cositeng     expect     anti marco sinc  s     ay grandchild    
153,153,"On May 9, 2022 Let the Eagle Fly and the Tiger Roar .. #BBMSARA2022 for the win.""",0.0,0.0,1.0,0.0,Neutral,may let eagl fli tiger roar    win  
154,154,@Dawnzpost @bagbongmarcos @indaysara your so pretty ma 😘😘 probably mum they are annoyed hahaha🥰🥰 but because unbothered queen 👑 you might be dying 😘🥰🥰 love you,0.26,0.056,0.684,0.8205,Positive,pretti probabl mum annoy hahaha unboth queen might die love
155,155,"@Pragmatikpinoy @iamcharotism sorry @bagbongmarcos you have to see this.It's not a problem that you're not a graduate, just don't lie about it, ok?",0.188,0.055,0.758,0.4867,Positive,sorri see this it  problem graduate  lie it  ok 
156,156,"@themoviechaser @lenirobredo @bamaquino @bagbongmarcos yung 7 na yun, to kiko yun.The 10, to Leni.So lower the palm of your face.",0.0,0.109,0.891,-0.296,Negative,yung na yun  kiko yun th leni so lower palm face 
157,157,@bagbongmarcos @idolraffyishere @cyberbullying #justiceforfrederick,0.0,0.0,1.0,0.0,Neutral,
158,158,Bongbong Marcos: The man attempting to revive a corrupt political dynasty https://t.co/Kraw04EVDM,0.194,0.0,0.806,0.34,Positive,bongbong marcos  man attempt reviv corrupt polit dynasti
159,159,"@OLANGIGAP @hampoyjampoy
You lost
You lost
You lost

You were not deceived
You were not deceived
You were not deceived

#MarCoss Lie Wagas!https://t.co/pd1h6ruixc",0.239,0.22,0.541,0.1556,Positive,lostyou lostyou lostyou deceivedy deceivedy deceiv lie wagas 
160,160,@immyyers if you told me that I will leave you with something cheap.Are you going to lose that person just because you have a twist?Just because it was a misunderstanding that @bongbongmarcos and @indaysara might vote?You are pity but you are more funny https://t.co/bhjk9fewk0,0.091,0.145,0.764,0.2958,Positive,told leav someth cheap ar go lose person twist just misunderstand might vote y piti funni
161,161,"@Troll73996208 @encarnacionjana @bagbongmarcos ahh oag c line pala kusnag mag binalang ok, and attacking headlines of media outlets that Leni..wsp..fake rappler which funded in the US ... right for this?wow ... huh ... your obvious ...",0.058,0.079,0.864,-0.2023,Negative,ahh oag c line pala kusnag mag binalang ok  attack headlin media outlet leni  wsp  fak rappler fund us     right this wow     huh     obviou    
162,162,@jenavegar @bagbongmarcos 😍🤗🤠🤡😤👺👹,0.0,0.0,1.0,0.0,Neutral,
163,163,@jenavegar @bagbongmarcos https://t.co/ueinsux7TZ,0.0,0.0,1.0,0.0,Neutral,
164,164,"@Moniqu3n @dtnalakridersr @bagbongmarcos @senimeemarcos @sandromarcos7 it's been a long time.In fact, there is still an impact.If it's true, we know that we should be before 1986. Because all Marcos' media opponents.Didn't they spread that BBM was just a clone?If it is true that he will be drugs, the media is a total festival.🤬🤬🤬🤬",0.104,0.0,0.896,0.6808,Positive,long time in fact  still impact if true  know marcos  media opponents didn t spread bbm clone if true drugs  media total festival 
165,165,Bongbong Marcos: The man attempting to revive a corrupt political dynasty https://t.co/8SCKIDQSGL,0.194,0.0,0.806,0.34,Positive,bongbong marcos  man attempt reviv corrupt polit dynasti
