,0
593,leni robredo kiko pangilinan grand ralli naga citi via robred help mani time need n u touch core valu n sensibl fil coz exp love care nation politician 
594,presid leni robredo cutieee
595,that  weak person is cannot accept defeat let  win vp ilokano president 
596,intellig ph vice presid leni robredo sh make us vice presid kamala harri look like einstein comparison 
597,plant vs zombi
598,noth liar vice huge lie written philippin histori
599,realli want get pictur later then presid
600,hoy abs cbn peopl make know real invent much much leni lose station kupal 
601,whether peopl know noth els restor abs cbn support leni but philippin leadership onli earn 
602,god bless
603,good luck god bless
604,majestic pray lord  hand give filipino peopl ultim victory solid kapampink 
605,man speak vp leni autism wear stage get closer secur accost vp welcom amp talk like know him thi testament vp leni  character y can t fake empathy truly  presid need 
606,stupid probabl would say present credenti
607,let be  candid anyway  get hurt ok 
608,claim rememb later vp  s meet de avanc possibl sabotag opponent 
609,shock 
610,
611,leni robredo grass  root movement take marco philippin elect washington post
612,godbless ma am     vote spain 
613,deserv soooo much im proud two
614,lost miriam defensor santiago raul roco please  hope time  let  wast leni robredo 
615,thank inspir hope next presid leni robredo
616,guess superstit true  look mayon blengblong  visit
617,vp
618,win    lenikiko
619,papa p white hair hug    vote vp p
620,love hug
621,daughter field trip legoland today saw beauti pink heart first thing came mind senat kiko good luck may proud you mi favorit presid ban visit
622,explain support bulli student  support bbm i teach campaign bbm supporters  campaign     hope feel sorry 
623,last day campaign  love u
624,vote du amp cayetano  though call actual consid  thi time  me i pray honest peac election  btw  issu media aldub vs pastilla news
625,wast leni robredo let  win him 
626,lord alway guid power next presid philippin vp leni robredo  
627,ung part realli promis
628,around bishop priest declar support opposit standard bear vice presid leonor former lawmak franci kiko pangilinan upcom next week     
629,amen
630,makati color makati may upcom presid leni robredo vice presid kiko pangilinan a new era coming 
631,lutang kaba hhahhaha  nev
632,liter cri throughout vp speech earlier ther countless storm overcom know overcom more w need win win  motherland  philippines 
633,around bishop priest declar support opposit standard bear vice presid leonor former lawmak franci kiko pangilinan upcom next week     
634,leni robredo philippin presid cuti
635,finish th mural let  go win     life open
636,wow thank badg vp
637,chel diokno senat cutieluk spirit senat cutiejustic de lima cutierisa pa senat cutievp kiko pangilinan cutiemadam presid leni robredo cuti
638,     leni robredo       kiko pangilinan  twibbon frame
639,around bishop priest declar support opposit standard bear vice presid leonor former lawmak franci kiko pangilinan upcom next week     
640,wagnaman util mom  kau poor kani nga eh    
641,thank bam help jess leni robredo pinagan naga citi
642,win vp pl
643,around bishop priest declar support opposit standard bear vice presid leonor former lawmak franci kiko pangilinan upcom next week     
644,doubl standard
645,jess robredo leni robredo pinagan naga citi self
646,worth progress
647,proud autism mon presid leni robredo
648,president  leni robredofor vice president  kiko pangilinanmi vote sake filipinos  personal let  awar relay ignor candidate let  win this 
649,hey lp dillaws  ye given chanc yr lead philippines  lot promis edsa do 
650,leni robredo kiko pangilinan
651,sign nice len zoom camera bobo nga
652,leni robredo  kapampink twitter tri wash hand blood put blame entir victim weak said support system a life lost toxic  radic ang mag mahal  campaign strategy  gago 
653,feel like win sen kiko keep pray success
654,may also wheel chair  yr longer secret old grandma     they secretli go pasay april later  together w even put banderita wheel chair se   
655,right win
656,
657,bit jerk salute 
658,son spread hahahaha
659,
660,hahahahahaha
661,think rd time if i m mistaken 
662,santa po siya
663, our time now  you manifest hope and  fight good fight  within outsid thank you to malacanang futur
664,wow see mda ipanato na na   tow give water later free
665,effect leni robredo  toxic campaign strategy animals    
666,want read    peopl real heartless 
667,truli inspir mani vp leni sincer cn felt everi word speak god bless help win hard battle let  win this 
668,congratul
669,ewan ko ba 
670,hi  jonaxxstori lover vote leni robredo kiko pangilinan 
671,kitten nort tarat east
672,namannn juskoooo  vp may pila po       but sinc lab ahead you 
673,hospit wrote doh ask suppli like mask  ppe run out th ovp sent even though ask them meantime  doh long responding it long way go politico use presidenti ambition 
674,
675,
676,tanga ka 
677,stupid enrile should   what kind lawyer you  so fake news  obesity udth
678,feel vp differ support candidate it  shame share achiev that  true 
679,solid leni kiko win win god good 
680,leni robredo start kind demon habit follow young peopl even simpl slogan garb wonder follow stupid selfish worst blind much paid stupid  
681,never felt heavi before may favor god upon people  leni robredo kiko pangilinan 
682,chech lazaro integr philippin journalism h action speak volum know well vet researched 
683,presid leni robredo vp kiko pangilinan cuti
684,true presid leni robredo cutie 
685,sir sir viral marin spoke veep armi navy awesom lord you vote thank stand up 
686,honest government in opposit government  everyon go marri yoongi ehem  vp
687,slander call do plain praise or defamation 
688,track record dont lie open
689, leni robredo next presid open
690,proof nga po up msa marco jail alleg cannot proven 
691,know i m strong cuti    presid leni robredo cutiee
692,middl video i m cri
693,young peopl open truth way leni robredo abl ibrain wash believ lie camp     see young people do parent hope respons child
694,crowd also stop migratori bird melvin jones 
695,exactli uniti is  say
696,wow     
697,drunk club when music stopped  everybodi shout leni robredo ahhhhh best club experi
698,lol
699,long live  lola pink     
700,leni vote mind set human preach brain yyng teach pride contribut govern tell steal without respons respectfullead
701, walk leni kiko  event culasi  antique culasi pink
702,expect hurt  hwag hope
703,lord  even though birthday gift leni robredo presid
704,hahaha sarcasm toh best
705,young peopl still ruined 
706,vote leni woman  vote bc see leader 
707,last day campaign today mi last chanc make stand pleas pleas vote vp leni robredo kiko pangilinan may god bless philippin may grant us leader need deserve 
708,irevic  sage mainli support vp leni robredo senat kiko pangilinan upcom election vicsac life open
709,anoth level toxic culture 
710,santa si leni robredo
711,akla ka hahahaha crucifi prove jusko use studi bulli neighbor mindset live debat someon els rob andyou also church
712,wag nman po sana c leni ang win   pl
713,cute nung dimpl niya huhu luv u vp
714,robredo volunt allegedli block campaign samar town via bbm martal law  bbm golden age  startingbbm bobo  liar  theif  tax cheatleni robredo atty  exp ldr  honest  pay tax  liar  theif  gold heartvot leni robredo pre
715,last day could campaign al us lola amour way  we  good luck us open
716,thank much
717,second girl support presid
718,matter mani peopl came naga pink rally  import thing came leni robredo 
719,important  check item please tjhank i m
720,noth tomorrow leni kiko
721,leni robredo win never worri past
722,note whether legitated  difficult rob us 
723,presid philippines  leni robredo
724,pleas take good rest thank tropang angat
725,kasingganda nyo po vp
726,miss liar vp good ther room philippin peopl intend destroy futur children  give bad influenc lazi lies 
727,matter difficult is  peopl handl it thi darwin  reason leni robredo president no matter differ was  stand stand futur generations 
728,polit bet current member opposit differ polit parties  frontrunners  leni robredo  presidenti aspirant  kiko pangilinan  vice presid aspirant  they have  far  qualifi roster politicians 
729,wife told one time cri watch video  i ask why sh said  cannot believ vp true i use cri latest video said wife like that real people  real heroes 
730,seriou    level lung level camp
731,lenamin
732,ummm see later madam presid    i wish could papicture how mani ralli mam ha hahahaha charot help kasi mi humiliari hahahahahahaha
733,
734,tbhness one best well written au  tlg ever     the detail nd yung super fixat timelin multipl pov         ok bye see u next yr cguroh presid leni robredo cuti
